id,program.type,age,ethnicity.r,major,dal.course.code,se.1,se.2,se.3,se.4,se.5,se.6,se.7,se.8,asi.1,asi.2,asi.3,asi.4,asi.5,asi.6,asi.7,asi.8,asi.9,asi.10,asi.11,asi.12,asi.13,asi.14,asi.15,asi.16,asi.17,asi.18,pc.1,pc.2,pc.3,psp.1,psp.2,psp.3,frost.ps.1,frost.ps.2,frost.ps.3,frost.ps.4,frost.com.1,frost.com.2,frost.com.3,frost.com.4,frost.com.5,frost.da.1,frost.da.2,frost.da.3,frost.da.4,stat.anx.1,stat.anx.2,stat.anx.3,stat.anx.4,stat.anx.5,stat.anx.6,stat.anx.7,stat.anx.8,stat.anx.9,stat.anx.10,stat.anx.11,stat.anx.12,stat.anx.13,stat.anx.14,stat.anx.15,stat.anx.16,math.anx.1,math.anx.2,math.anx.3,math.anx.4,math.anx.5,math.anx.6,math.anx.7,math.anx.8,math.anx.9,faculty,stats,stats.history,gender.category,self.efficacy,asi.phys,asi.cog,asi.social,asi,perf.cog,perf.sp,frost.ps,frost.com,frost.da,stat.anx.tc,stat.anx.i,stat.anx.ah,stat.anx.ws,stat.anx.fst,stat.anx.sc,math.anx
12203096590,0,21,White,Psychology,"STAT 1060, PSYO 2501",4,5,5,5,4,5,5,5,5,2,2,4,2,1,1,1,5,1,5,1,5,3,1,3,3,1,4,4,3,6,6,6,5,5,4,5,2,3,3,1,4,5,5,5,4,3,4,2,4,4,2,4,4,1,1,1,1,1,1,1,1,3,2,2,3,4,3,2,4,1,1,NA,1,1,4.75,1.666666667,2,4,2.555555556,3.666666667,6,4.75,2.6,4.75,3.666666667,2.666666667,4,1,1,1,2.666666667
12202734076,0,23,White,kinesiology ,"stat 1060, psyo 2501",5,4,4,5,5,5,3,NA,3,NA,4,3,2,1,4,1,4,1,1,4,1,NA,1,1,1,0,2,2,2,NA,1,1,3,3,3,3,NA,3,NA,3,3,3,3,3,3,4,1,3,4,1,2,2,3,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,1,1,0,1,1,4.428571429,2.833333333,1,1.833333333,2,2,1,3,3,3,3,2.666666667,1.5,2,2,2,1.333333333
12196536960,0,17,White,undecided ,,3,3,4,3,4,4,3,4,5,4,4,4,2,3,1,1,4,4,5,2,4,1,1,1,5,1,3,3,3,7,7,7,4,3,3,3,2,2,2,2,2,3,3,4,4,5,3,3,5,5,3,3,4,2,2,2,3,2,2,2,2,4,5,3,5,5,4,4,5,3,0,0,0,1,3.5,2.166666667,2.166666667,4.333333333,2.888888889,3,7,3.25,2,3.5,5,3.333333333,3,2,2,2.5,4.222222222
12192673329,0,19,White,Double major: Psychology and Sociology ,PSYO2501,3,3,5,5,3,5,4,3,2,1,1,4,1,1,1,2,2,3,4,2,1,1,1,2,2,2,2,2,2,6,3,6,4,3,3,4,4,2,2,2,4,2,2,4,4,4,4,4,4,3,2,4,3,2,3,4,4,2,4,3,2,1,3,1,2,3,1,2,5,2,0,1,0,1,3.875,1.833333333,1.666666667,2,1.833333333,2,5,3.5,2.8,3,3.666666667,3,4,2,3.333333333,4,2.222222222
12191218982,0,20,White,Psychology,STAT 1060,5,5,5,5,5,5,5,5,3,4,4,5,3,2,4,4,4,5,4,4,4,3,4,4,5,4,3,2,3,3,4,4,4,4,5,5,3,3,2,2,3,4,4,2,2,4,4,3,4,4,2,4,3,2,2,1,1,1,1,1,1,2,4,1,4,4,2,2,5,3,1,0,1,1,5,4.166666667,3.833333333,3.666666667,3.888888889,2.666666667,3.666666667,4.5,2.6,3,4,2.666666667,4,1.333333333,1.333333333,1,3
12190121880,0,19,White,Psychology and Biology,STAT1060; PSYO2501,3,3,4,4,4,4,3,4,3,5,4,1,3,4,2,1,2,2,1,1,4,2,1,3,2,1,4,2,3,6,5,6,3,4,3,4,4,3,4,2,2,3,2,5,4,4,2,4,5,5,4,4,5,2,3,2,3,1,4,2,1,1,3,2,4,4,2,2,3,1,0,1,1,1,3.625,1.666666667,2.666666667,2.666666667,2.333333333,3,5.666666667,3.5,3,3.5,4.666666667,4.333333333,3,1.333333333,3,2.5,2.444444444
12189920388,0,22,White,psychology,STAT1060; PSYO2501,3,2,4,4,4,4,2,2,2,2,1,1,1,1,3,1,1,1,3,1,5,2,1,1,5,1,2,3,3,7,7,7,2,4,4,3,4,4,4,2,4,4,5,4,4,5,5,5,5,5,4,5,5,2,2,2,3,2,4,1,1,3,4,4,5,5,4,3,5,3,1,0,1,1,3.125,1.333333333,1.333333333,2.833333333,1.833333333,2.666666667,7,3.25,3.6,4.25,5,4.666666667,5,1.666666667,2.333333333,2.5,4
12186970749,0,25,White,Majors in Psychology and Biology,STAT1060 and PSYO2501,4,1,4,4,4,3,3,3,3,3,3,1,5,3,5,3,4,1,1,4,1,3,1,5,5,5,4,2,4,7,7,7,5,5,5,5,5,4,4,3,3,4,4,4,5,5,5,4,5,5,4,5,4,1,3,2,1,1,3,3,1,1,5,4,5,5,3,4,5,3,1,0,1,1,3.25,2.833333333,3.666666667,2.833333333,3.111111111,3.333333333,7,5,3.8,4.25,5,4,5,1,3,1.5,3.888888889
12185633334,0,31,White,Psychology,2501,4,3,4,5,4,5,3,3,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,NA,NA,2,4,4,5,1,4,4,3,2,2,1,1,1,2,2,2,1,3,3,4,5,5,4,3,4,2,2,3,3,1,4,4,1,2,2,1,4,3,4,3,4,3,0,1,0,1,3.875,1,1,1.5,1.166666667,2,4.333333333,3,1.4,1.75,4.333333333,4,3,1.333333333,3.333333333,3,2.888888889
12185366955,0,19,Black,psych ,2501,3,4,3,5,4,3,3,4,4,5,5,3,4,5,3,3,5,4,2,3,4,4,3,3,5,5,1,NA,3,6,7,5,3,4,3,4,4,3,4,3,3,4,5,5,5,3,5,4,5,5,4,5,4,2,4,3,4,1,3,4,1,4,5,3,5,4,2,3,5,3,0,1,0,1,3.625,3.333333333,4.166666667,4.166666667,3.888888889,2,6,3.5,3.4,4.75,4.333333333,4,5,1.333333333,3.666666667,3.5,3.777777778
12184803202,0,27,White,Psychology and Biology,"STAT 1060, PSYO 2501",4,4,5,2,4,4,3,4,4,4,1,2,2,5,4,3,5,1,5,2,5,1,1,1,4,1,2,3,4,7,7,7,4,3,3,2,4,5,4,4,4,5,4,4,3,5,5,3,5,5,3,4,2,2,1,4,4,3,4,2,3,2,4,2,5,4,1,1,5,2,0,0,1,1,3.75,2.166666667,1.666666667,4.666666667,2.833333333,3,7,3,4.2,4,5,2.666666667,4.5,2.666666667,2.333333333,4,2.888888889
12182561158,0,21,Black,Psychology,"Stat1060, and psyo2501",5,5,5,5,5,5,4,4,3,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,5,1,3,4,3,6,7,7,5,4,4,4,5,2,3,3,1,1,1,1,2,3,4,3,4,3,1,3,4,2,2,3,1,2,1,1,1,1,4,4,4,5,4,3,5,2,1,0,1,1,4.75,1,1.333333333,2.166666667,1.5,3.333333333,6.666666667,4.25,2.8,1.25,3.333333333,2.666666667,3.5,1.666666667,1.333333333,2,3.555555556
12182465298,0,20,White,Psychology,"STAT1060, STAT2501",4,2,4,4,4,4,3,4,2,2,3,4,3,2,4,3,2,5,4,3,4,4,4,4,5,3,3,3,3,5,5,6,4,5,5,5,5,5,4,5,2,4,3,1,3,3,5,3,4,3,5,5,3,2,2,2,2,2,2,2,2,2,4,1,4,3,1,1,4,2,1,1,0,1,3.625,3.5,3.5,3.166666667,3.388888889,3,5.333333333,4.75,4.2,2.75,3.333333333,3.666666667,5,2,2,2,2.444444444
12178341520,0,21,White,Medical Science,STAT 1060,5,5,5,5,5,5,5,5,5,3,2,2,3,3,3,3,4,2,2,2,1,2,1,4,1,2,3,3,2,5,4,3,4,3,3,3,4,2,2,2,2,2,2,2,2,3,2,1,4,3,2,2,4,2,4,1,1,2,2,2,2,1,3,2,2,2,3,3,3,2,1,0,1,1,5,2.166666667,2.666666667,2.666666667,2.5,2.666666667,4,3.25,2.4,2,3.333333333,2.333333333,2,2,2.666666667,1,2.333333333
12178072069,0,22,White,Neuroscience,"STAT 1060, PSYO 2501",4,3,2,2,4,4,4,4,2,2,2,2,3,2,2,2,4,3,2,1,2,2,1,2,2,2,1,2,3,5,6,7,4,4,4,4,5,5,2,4,3,5,5,4,4,3,5,2,4,4,2,5,2,1,1,1,2,1,1,1,1,1,4,2,4,5,4,3,4,2,1,0,1,0,3.375,1.666666667,2.333333333,2.333333333,2.111111111,2,6,4,3.8,4.5,3.666666667,2,5,1,1,1.5,3.222222222
12177487951,0,18,White,Undecided ,,4,4,4,3,5,4,3,4,4,2,1,3,2,3,2,1,4,1,1,1,3,1,1,1,4,2,3,1,3,7,7,7,4,5,4,4,5,3,2,3,4,4,3,4,4,3,4,2,5,4,2,2,3,2,NA,2,2,4,NA,NA,4,1,3,1,4,5,2,1,5,1,1,0,0,1,3.875,1.5,1.5,3.166666667,2.055555556,2.333333333,7,4.25,3.4,3.75,4,2.333333333,3,3.333333333,NA,2,2.555555556
12177446085,0,19,White,"Law, Justice, and Society",,4,3,4,2,4,4,3,4,2,4,5,2,4,4,4,3,2,4,4,4,4,2,1,3,4,2,2,3,3,7,5,4,2,3,2,2,3,4,4,3,2,4,3,2,4,5,4,3,5,5,4,3,4,4,3,5,5,4,3,3,5,4,4,3,5,4,4,3,5,4,0,0,0,1,3.5,3.166666667,3.166666667,3.333333333,3.222222222,2.666666667,5.333333333,2.25,3.2,3.25,5,3.666666667,3.5,4.333333333,3,5,4
12175470071,0,20,White,Undecided,STAT 1060,4,2,4,4,2,4,2,3,4,1,3,4,2,3,2,2,3,3,2,2,4,2,2,2,2,2,4,4,4,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,3,5,4,2,2,3,3,2,2,2,2,2,5,1,5,5,2,3,5,3,1,0,1,1,3.125,2.5,2,3,2.5,4,7,5,5,5,5,3.333333333,5,2,2,3,3.444444444
12173491694,0,20,White,Neuroscience ,STAT1060,5,2,5,1,4,5,3,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,3,2,1,1,1,1,1,1,5,1,1,1,NA,1,1,5,5,4,5,5,1,4,4,2,5,5,5,1,4,2,1,1,5,1,1,4,1,1,5,1,1,0,1,0,3.25,1,1,1.666666667,1.222222222,NA,2,1,1.8,1,5,3,4.5,1.333333333,3.666666667,5,2.222222222
12171749101,0,19,Mixed/Other,Psychology,"STAT 1060, STAT 2060, STAT 2080, STAT 2450, PSYO 2501",4,5,5,5,4,5,4,4,5,1,3,2,3,4,5,3,5,2,1,1,3,2,1,4,2,3,3,3,3,6,7,7,4,4,4,5,4,2,4,3,3,4,4,3,3,3,4,4,5,4,2,2,4,2,2,2,2,2,2,2,2,2,4,4,5,5,2,3,5,3,1,1,1,1,4.5,2.5,2.5,3.333333333,2.777777778,3,6.666666667,4.25,3.2,3.5,4,3.333333333,3,2,2,2,3.666666667
12170251464,0,21,Asian,computer science,psyo 2501,5,5,5,5,5,4,4,4,2,2,5,2,3,4,2,5,3,2,2,2,2,3,2,2,2,2,NA,NA,1,2,6,6,1,4,3,4,2,1,1,1,1,1,2,2,2,2,2,3,4,5,2,1,4,1,1,1,1,1,1,1,1,1,3,3,5,4,2,2,4,3,1,0,1,2,4.625,3,2.333333333,2.5,2.611111111,1,4.666666667,3,1.2,1.75,3.666666667,3,1.5,1,1,1,3
12170149486,0,19,Asian,Psychology,"STAT 1060, STAT 2080, PSYO 2501",4,3,3,4,4,2,3,3,3,2,4,4,5,4,4,3,5,4,1,3,5,3,5,3,5,3,3,4,4,7,7,7,4,3,3,4,5,5,5,4,3,5,4,4,5,3,5,4,4,4,5,5,3,1,1,2,2,1,4,4,1,2,5,3,3,5,3,2,5,2,1,1,1,1,3.25,3.833333333,3.333333333,3.833333333,3.666666667,3.666666667,7,3.5,4.4,4.5,3.666666667,4,5,1,3,2,3.333333333
12169882016,0,18,Mixed/Other,Medical Sciences,,4,3,5,4,4,4,3,4,4,3,3,1,3,4,2,1,3,1,2,1,4,2,1,2,4,1,2,1,2,5,6,6,2,4,4,3,3,2,2,3,1,4,4,2,4,3,5,2,4,4,2,4,2,1,1,1,1,2,1,3,2,1,2,2,4,4,2,1,5,1,1,0,0,1,3.875,1.5,2,3.5,2.333333333,1.666666667,5.666666667,3.25,2.2,3.5,3.666666667,2,4.5,1.666666667,1.666666667,1,2.444444444
12169266113,0,21,White,Psychology,STATS 1060; PSYO 2501,4,3,5,4,5,4,4,5,3,4,2,1,3,4,1,1,3,4,1,1,3,1,1,2,1,1,4,3,4,7,4,4,5,5,5,5,5,4,3,3,2,5,4,5,5,3,5,3,4,1,1,4,1,1,1,1,1,1,1,1,1,2,2,3,2,3,1,1,3,1,0,1,1,1,4.25,1.166666667,2.5,2.5,2.055555556,3.666666667,5,5,3.4,4.75,2.666666667,1.666666667,4.5,1,1,1,2
12168766217,0,21,White,Medical Sciences,STAT 1060,2,2,2,2,4,4,5,4,5,4,1,1,4,3,1,1,2,4,4,2,5,2,2,2,4,2,3,4,4,7,6,5,4,5,4,4,5,4,3,5,2,3,4,5,4,3,5,2,3,4,3,5,5,2,2,1,1,2,2,2,2,2,4,1,4,2,1,4,5,2,1,0,1,0,3.125,1.333333333,3,3.833333333,2.722222222,3.666666667,6,4.25,3.8,4,3.333333333,3.333333333,5,2,2,1,2.777777778
12168095424,0,18,White,Medical Sciences,NA,5,5,5,4,5,5,4,5,4,1,2,2,1,3,2,1,3,1,3,1,3,1,1,2,4,1,2,2,2,4,2,4,3,4,3,4,1,1,1,1,1,2,1,1,1,3,2,2,4,3,1,2,4,2,3,1,2,2,2,2,2,1,1,1,1,2,1,1,2,1,1,0,0,1,4.75,1.5,1.166666667,3.333333333,2,2,3.333333333,3.5,1,1.25,3.333333333,2.333333333,2,2,2.333333333,1.5,1.222222222
12167419338,0,20,White,kinesiology ,STAT 1060,4,2,4,4,4,2,2,2,2,1,4,4,2,2,4,4,2,1,2,4,2,1,4,4,4,2,1,1,3,5,5,5,2,4,4,2,4,2,2,2,2,4,4,2,2,3,4,2,4,4,3,4,2,2,3,3,3,3,4,4,2,3,3,2,4,4,2,2,5,2,1,0,1,1,3,4,1.833333333,2.333333333,2.722222222,1.666666667,5,3,2.4,3,3.666666667,2.333333333,4,2.333333333,3.666666667,3,3
12166055110,0,19,Middle Eastern,Biology,STAT 1060,3,2,2,3,3,3,2,2,4,4,1,1,5,5,1,1,4,3,5,1,2,2,1,2,NA,1,2,2,2,7,7,7,4,3,NA,3,5,4,4,NA,4,4,4,2,2,2,3,2,4,4,2,2,2,2,1,1,2,2,2,2,2,2,3,1,2,3,1,4,3,3,1,0,1,1,2.5,1,2.833333333,4,2.529411765,2,7,3.333333333,4.25,3,3.333333333,2,2.5,2,1.666666667,1.5,2.444444444
12165445449,0,21,White,Medical Sciences,STAT 1060,5,4,5,4,4,5,5,5,5,2,3,5,3,5,5,2,5,5,5,2,4,2,1,3,5,3,2,1,1,6,7,6,3,5,5,5,2,4,1,1,1,5,3,4,4,4,4,1,3,4,5,2,5,2,2,2,1,1,1,3,3,4,3,2,2,4,1,3,5,1,1,0,1,1,4.625,3,3,4.833333333,3.611111111,1.333333333,6.333333333,4.5,1.8,4,3.666666667,3.666666667,3,2,2,1.5,2.777777778
12165359856,0,19,White,undecided ,STAT 1060 ,5,5,4,4,4,5,4,4,4,2,1,1,1,2,1,1,2,1,2,1,2,1,1,1,3,1,3,NA,2,5,5,7,4,NA,5,5,2,3,2,2,1,1,1,1,1,5,4,2,5,4,4,2,3,2,2,1,1,1,2,2,2,2,2,1,4,4,1,1,2,2,1,0,1,1,4.375,1,1.166666667,2.5,1.555555556,2.5,5.666666667,4.666666667,2,1,4.666666667,3,3,1.666666667,2,1,2.111111111
12164408119,0,18,Middle Eastern,undecided,,5,5,5,3,3,3,2,4,5,3,4,3,4,5,5,3,5,3,2,3,4,3,2,4,5,3,4,4,4,7,7,5,5,4,4,4,3,3,2,4,2,2,4,4,4,4,2,1,4,5,4,3,4,2,2,3,2,4,4,4,5,1,3,1,5,3,2,1,5,2,1,0,0,1,3.75,3.333333333,3.333333333,4.333333333,3.666666667,4,6.333333333,4.25,2.8,3.5,4.333333333,3,2.5,3.666666667,3.333333333,2.5,2.555555556
12164408054,0,17,Middle Eastern,undecided,,4,4,4,4,3,3,2,2,4,3,3,3,2,4,3,1,4,1,3,1,2,1,1,1,3,1,3,3,1,4,5,5,3,3,3,3,5,4,2,2,4,3,2,2,3,5,4,5,5,5,4,4,4,2,1,3,3,4,2,2,3,1,4,4,5,5,5,5,5,5,1,0,0,1,3.25,2,1.5,3.333333333,2.277777778,2.333333333,4.666666667,3,3.4,2.5,5,4.333333333,4,3,1.666666667,3,4.333333333
12164195887,0,19,White,Psychology,STAT 1060; PSYO 2501,3,2,3,5,4,3,1,1,5,5,1,3,5,1,1,3,3,5,5,3,4,5,1,5,1,3,NA,4,3,1,4,6,5,5,1,5,5,2,1,1,5,5,5,3,1,5,5,5,5,5,5,5,5,1,1,3,4,1,1,1,1,3,5,3,5,5,5,5,5,5,1,1,1,0,2.75,2,4.666666667,3.166666667,3.277777778,3.5,3.666666667,4,2.8,3.5,5,5,5,1,1,3.5,4.555555556
12163821569,0,18,Hispanic/Latinx,Neuroscience ,STAT 1060,4,3,4,4,3,3,3,2,3,2,3,1,2,1,1,1,1,2,5,1,2,1,1,1,1,1,3,3,3,6,6,6,4,2,4,4,4,2,4,2,2,2,4,4,4,4,4,2,5,5,2,4,2,1,1,1,1,1,1,1,1,1,4,2,5,5,1,1,5,1,1,1,0,1,3.25,1.333333333,1.5,2.166666667,1.666666667,3,6,3.5,2.8,3.5,4.666666667,2,4,1,1,1,2.777777778
12163596474,0,20,Asian,Neuroscience,PSYO2501,4,2,4,2,4,4,2,3,3,1,2,1,4,2,1,1,1,1,2,1,1,1,1,2,1,1,2,4,4,7,7,7,2,3,2,2,5,1,2,2,4,5,5,4,5,4,2,4,5,4,3,2,4,1,1,1,3,1,1,1,1,1,4,1,5,4,2,4,5,2,1,0,1,1,3.125,1.166666667,1.666666667,1.666666667,1.5,3.333333333,7,2.25,2.8,4.75,4.333333333,3.666666667,2,1,1,2,3.111111111
12161334064,0,24,Hispanic/Latinx,undecided,,5,4,4,5,5,4,4,3,5,4,2,1,5,5,1,1,3,1,3,1,2,1,1,1,1,1,3,3,3,3,4,4,4,5,5,5,1,1,1,1,1,2,1,1,1,2,2,2,3,3,2,1,2,1,1,2,1,1,1,1,1,1,4,3,4,4,2,1,4,2,1,0,0,1,4.25,1.166666667,2.166666667,3.166666667,2.166666667,3,3.666666667,4.75,1,1.25,2.666666667,2,1.5,1,1,1.5,2.777777778
12157187447,0,20,Asian,Neuroscience,STAT 1060,4,5,4,4,5,NA,5,NA,4,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,5,1,3,3,2,6,5,5,3,4,4,4,2,2,2,1,3,4,2,2,2,2,3,1,2,2,3,3,4,1,2,2,2,1,2,2,1,4,1,4,2,1,2,5,3,2,1,1,1,0,4.5,1,1.333333333,2.333333333,1.555555556,2.666666667,5.333333333,3.75,2,2.5,2,2.666666667,3,1,2,2,2.666666667
12157063697,0,18,White,psychology,SCIE 1506; MATH 1215; PSYO 2501,5,5,5,5,5,5,5,4,3,1,3,1,2,4,2,1,1,5,2,1,3,3,1,3,3,4,3,3,2,4,6,6,4,5,5,5,3,4,2,2,2,2,2,1,1,3,5,1,3,5,2,4,4,1,1,1,1,1,4,2,1,1,3,1,4,4,1,2,4,1,1,1,1,1,4.875,1.5,3,2.666666667,2.388888889,2.666666667,5.333333333,4.75,2.6,1.5,3.666666667,2.333333333,4.5,1,2.333333333,1,2.333333333
12155301403,0,21,White,Psychology,"STAT 1060, PSYO 2501, PSYO 3502",5,5,5,5,5,5,5,5,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,3,3,2,2,2,3,5,5,5,2,2,2,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,2,1,4,1,2,1,1,2,5,4,5,4,2,2,5,3,1,0,1,1,5,1,1,1.5,1.166666667,3,2,4.5,1.6,1,5,5,5,1,1.666666667,2.5,3.555555556
12153398994,0,20,White,Neuroscience,STAT1060; PSYO2501; ENGM2032,5,5,5,4,NA,5,3,5,4,5,2,3,5,NA,1,3,5,2,1,1,4,4,1,3,5,3,4,4,4,4,6,7,5,5,5,NA,NA,NA,5,4,NA,3,4,5,0,3,5,1,4,4,1,5,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,3,1,1,0,1,1,4.571428571,1.833333333,3.666666667,3.8,3.058823529,4,5.666666667,5,4.5,3,3.666666667,1,5,1,1,1,1.555555556
12153279780,0,25,White,Neuroscience,STAT 2080,5,4,5,5,5,4,4,2,3,2,4,2,3,3,2,1,3,1,1,1,1,4,1,3,2,1,1,1,3,5,5,5,3,4,4,4,4,3,3,2,2,4,5,4,4,4,2,3,4,4,3,2,3,1,2,1,1,1,1,1,1,1,3,1,3,5,1,1,5,1,1,0,1,1,4.25,1.833333333,2.333333333,2.166666667,2.111111111,1.666666667,5,3.75,2.8,4.25,4,3,2,1,1.333333333,1,2.333333333
12152172744,0,19,White,Neuroscience,MATH 1060,5,4,5,5,4,4,3,4,3,1,1,2,5,1,1,1,1,4,1,3,1,1,1,5,3,2,3,NA,4,2,5,4,3,5,4,5,3,3,2,2,1,4,3,4,4,2,1,4,2,4,3,4,4,2,1,1,4,1,2,4,1,2,3,2,3,5,2,1,4,3,1,1,1,0,4.25,1.5,3,1.666666667,2.055555556,3.5,3.666666667,4.25,2.2,3.75,2.666666667,3.666666667,2.5,1.333333333,2.333333333,2.5,2.777777778
12152004765,0,19,Asian,Psychology,STAT 1060 PSYO2501,4,2,2,4,4,2,3,4,5,5,1,1,5,5,5,1,1,1,5,1,5,1,1,1,5,1,1,4,2,2,7,7,4,3,2,4,4,5,1,1,3,5,1,1,5,5,5,1,5,5,1,5,1,2,1,2,1,1,1,1,1,1,4,1,5,1,1,1,3,1,1,1,0,0,3.125,1.666666667,2.333333333,4.333333333,2.777777778,2.333333333,5.333333333,3.25,2.8,3,5,1,5,1.333333333,1,1.5,2
12151977897,0,23,White,Medical Science/ Mechanical Engineering,Stats 1060/ENGM2032,4,3,4,4,4,4,4,4,2,2,3,3,3,2,3,3,3,3,2,3,2,2,2,2,3,2,3,3,3,5,3,4,4,3,3,3,3,4,2,3,4,2,2,2,3,4,5,3,4,4,4,5,3,2,2,2,2,2,2,2,2,1,3,1,3,2,1,1,4,1,2,1,1,1,3.875,2.833333333,2.333333333,2.333333333,2.5,3,4,3.25,3.2,2.25,4,3.333333333,5,2,2,2,1.888888889
12151850829,0,25,White,Microbiology and Immunology,STAT 1060,4,3,4,4,5,5,3,3,5,5,1,1,1,2,1,1,3,1,3,1,4,1,1,1,5,1,4,4,3,7,5,5,5,5,5,5,4,5,4,5,3,3,3,2,3,3,1,2,4,3,1,1,3,2,2,3,4,3,3,2,4,NA,3,1,3,4,1,1,3,1,1,0,1,1,3.875,1,1.666666667,3.666666667,2.111111111,3.666666667,5.666666667,5,4.2,2.75,3.333333333,2,1,3,2.333333333,3.5,2.125
12151417708,0,21,White,Psychology ,STAT 1060 and PSYO 2501,4,5,5,4,5,4,4,4,5,4,4,1,5,5,1,1,5,1,5,1,5,1,1,1,5,1,4,4,4,7,7,7,4,5,1,5,5,5,5,5,1,5,5,5,5,2,4,1,2,5,5,4,3,1,1,1,1,1,2,1,1,1,2,1,4,3,1,1,5,1,1,1,1,1,4.375,1.5,2.166666667,5,2.888888889,4,7,3.75,4.2,5,3,3,4,1,1.333333333,1,2.111111111
12149617549,0,19,Asian,Neuroscience and Chemistry,"STAT 1060, PSYO 2501",5,4,5,4,4,5,4,4,4,5,3,1,3,4,4,5,5,3,2,4,5,1,2,4,5,2,3,1,4,7,5,7,4,5,5,5,4,4,4,4,3,5,3,4,5,5,4,2,5,4,5,4,5,2,4,2,4,2,4,5,2,1,3,1,4,4,2,5,5,2,1,1,1,1,4.375,3.166666667,3,4.166666667,3.444444444,2.666666667,6.333333333,4.75,3.8,4.25,4.666666667,4,4,2,4.333333333,3,3
12148844915,0,18,Asian,undecided,,4,4,5,4,4,3,3,3,3,1,2,1,1,4,2,1,3,1,1,1,3,1,1,3,2,1,2,1,2,4,5,5,4,4,4,2,3,4,5,2,3,3,2,3,5,4,4,2,4,4,3,4,3,2,1,1,1,2,2,2,2,1,3,2,4,3,1,2,4,1,0,0,0,1,3.75,1.333333333,1.333333333,2.666666667,1.777777778,1.666666667,4.666666667,3.5,3.4,3.25,4,2.666666667,4,2,1.666666667,1,2.333333333
12148757360,0,19,White,Microbiology and Immunology,STAT 1060,5,4,4,2,4,3,3,4,3,2,4,1,2,3,2,1,4,4,1,1,2,4,2,2,5,4,NA,1,3,5,3,5,2,2,2,1,4,3,1,1,1,5,5,4,5,3,5,2,4,4,3,3,4,2,1,1,2,2,2,4,3,1,3,2,4,3,1,4,5,3,1,0,1,1,3.625,1.833333333,3,3,2.611111111,2,4.333333333,1.75,2,4.75,3.666666667,3,4,2.333333333,2.333333333,1.5,2.888888889
12148296305,0,19,White,Psychology ,,4,4,4,4,4,4,4,4,4,3,4,2,2,3,2,1,3,1,2,1,3,2,1,2,3,2,3,NA,3,5,5,5,3,4,4,4,4,2,3,1,3,3,4,3,4,3,4,2,4,3,1,3,3,1,1,2,2,2,2,2,2,2,3,2,3,2,1,1,3,1,1,0,0,1,4,1.833333333,2,3,2.277777778,3,5,3.75,2.6,3.5,3.333333333,2,3.5,1.666666667,1.666666667,2,2
12144722571,0,30,White,Psychology,PSYO 2501,4,4,4,4,5,5,4,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,2,2,6,6,6,4,4,3,4,4,4,3,3,2,3,2,4,4,2,4,1,4,NA,3,4,3,2,NA,1,1,2,3,2,1,NA,3,1,4,2,1,1,3,1,0,1,0,1,4.25,1,1,2.166666667,1.388888889,2,6,3.75,3.2,3.25,3,2.333333333,4,1.666666667,2.5,1,2
12142370840,0,19,White,psychology,Stat 1060,4,2,4,2,3,3,2,4,3,2,4,4,2,4,4,2,4,4,2,3,2,2,1,3,1,1,2,3,2,7,7,7,4,3,2,3,4,2,4,4,3,2,3,2,3,4,5,3,5,5,4,5,5,2,5,3,4,3,5,5,2,2,3,3,5,5,3,4,5,3,1,0,1,1,3,3,2.333333333,2.666666667,2.666666667,2.333333333,7,3,3.4,2.5,4.666666667,4,5,2.333333333,5,3.5,3.666666667
12141920652,0,19,White,neuroscience,stat 1060 and psyo 2501,4,4,5,5,4,5,5,4,5,4,5,5,5,5,2,4,5,2,4,2,5,2,2,4,5,4,4,4,4,7,7,7,5,4,4,5,5,5,2,5,4,5,5,2,5,2,5,2,5,5,2,5,2,1,1,2,1,1,1,1,1,1,4,1,5,5,1,2,5,1,1,1,1,1,4.5,3.333333333,3.5,4.833333333,3.888888889,4,7,4.5,4.2,4.25,4,2,5,1,1,1.5,2.777777778
12141893137,0,18,White,Biology,,4,4,4,4,4,4,2,4,5,1,1,1,2,2,1,1,4,1,1,1,4,1,1,1,4,1,3,2,2,7,6,6,4,4,3,3,5,4,4,4,3,4,2,1,1,3,4,3,4,4,4,4,4,2,3,1,1,2,2,3,2,1,3,1,4,4,3,3,5,3,1,0,0,1,3.75,1,1.166666667,3.333333333,1.833333333,2.333333333,6.333333333,3.5,4,2,3.666666667,3.666666667,4,2,2.666666667,1,3
